,record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,year,month,day,hour,weekday,is_weekend,is_holiday,season,AVERAGE_SPEED_DIFF_N,LUMINOSITY_N,AVERAGE_CLOUDINESS_N,is_peak_hour,poor_visibility,hour_weekday,time_ratio
5139,2019-09-29 11:00:00,Low,38.5,17.5,86.4,LIGHT,17.0,1021.0,87.0,3.0,nuvens quebradas,2019,9,29,11,6,1,0,Autumn,0.0,2,5.0,1,1,155,0.20254629629629628
5140,2019-07-23 02:00:00,,44.4,0.0,83.2,DARK,17.0,1016.0,100.0,3.0,,2019,7,23,2,1,0,0,Summer,,0,,0,1,26,0.0
5141,2019-05-18 14:00:00,Medium,37.9,20.6,75.4,LIGHT,15.0,1016.0,62.0,5.0,nuvens dispersas,2019,5,18,14,5,1,0,Spring,1.0,2,4.0,1,1,134,0.27320954907161804
5142,2019-02-19 21:00:00,,39.2,0.0,89.8,DARK,5.0,1021.0,87.0,0.0,céu claro,2019,2,19,21,1,0,0,Winter,,0,1.0,0,1,45,0.0
5143,2018-07-30 22:00:00,Low,43.3,20.3,82.8,DARK,20.0,1020.0,94.0,1.0,nuvens quebrados,2018,7,30,22,0,0,0,Summer,0.0,0,5.0,0,1,22,0.24516908212560387
5144,2019-04-19 03:00:00,,38.8,0.8,71.0,DARK,12.0,1013.0,93.0,7.0,céu limpo,2019,4,19,3,4,0,0,Spring,,0,0.0,0,1,99,0.011267605633802818
5145,2019-02-02 09:00:00,,41.5,0.0,86.1,LIGHT,5.0,1017.0,80.0,2.0,algumas nuvens,2019,2,2,9,5,1,0,Winter,,2,3.0,1,0,129,0.0
5146,2018-11-26 11:00:00,Medium,42.2,16.8,69.9,LIGHT,14.0,1021.0,82.0,4.0,nuvens quebrados,2018,11,26,11,0,0,0,Autumn,1.0,2,5.0,1,1,11,0.24034334763948498
5147,2018-11-29 08:00:00,Very_High,44.7,68.0,64.6,LIGHT,11.0,1016.0,93.0,10.0,,2018,11,29,8,3,0,0,Autumn,3.0,2,,1,0,80,1.0526315789473686
5148,2018-10-23 22:00:00,,44.8,3.5,83.4,DARK,16.0,1025.0,77.0,1.0,céu claro,2018,10,23,22,1,0,0,Autumn,,0,1.0,0,1,46,0.041966426858513185
5149,2019-05-26 02:00:00,Low,44.0,11.9,75.5,DARK,16.0,1020.0,82.0,2.0,,2019,5,26,2,6,1,0,Spring,0.0,0,,0,1,146,0.1576158940397351
5150,2019-02-11 10:00:00,High,43.8,30.1,80.9,LIGHT,4.0,1030.0,81.0,1.0,céu claro,2019,2,11,10,0,0,0,Winter,2.0,2,1.0,1,0,10,0.37206427688504323
5151,2018-07-29 04:00:00,,45.9,0.0,86.5,DARK,14.0,1018.0,100.0,0.0,nuvens dispersas,2018,7,29,4,6,1,0,Summer,,0,4.0,0,1,148,0.0
5152,2018-09-19 08:00:00,Very_High,44.9,121.3,84.6,LIGHT,13.0,1021.0,100.0,1.0,céu claro,2018,9,19,8,2,0,0,Summer,3.0,2,1.0,1,0,56,1.4338061465721041
5153,2019-01-22 23:00:00,Low,47.9,1.4,71.7,DARK,11.0,1020.0,87.0,5.0,nuvens quebrados,2019,1,22,23,1,0,0,Winter,0.0,0,5.0,0,1,47,0.019525801952580194
5154,2019-05-28 22:00:00,,49.1,0.0,63.0,DARK,19.0,1019.0,37.0,7.0,,2019,5,28,22,1,0,0,Spring,,0,,0,1,46,0.0
5155,2019-02-21 20:00:00,Medium,39.2,15.2,84.9,DARK,12.0,1026.0,81.0,2.0,céu claro,2019,2,21,20,3,0,0,Winter,1.0,0,1.0,0,1,92,0.17903415783274437
5156,2019-01-30 10:00:00,High,40.4,32.1,76.1,LIGHT,8.0,1015.0,93.0,4.0,,2019,1,30,10,2,0,0,Winter,2.0,2,,1,0,58,0.4218134034165572
5157,2018-09-16 05:00:00,,42.4,0.6,86.6,DARK,15.0,1019.0,100.0,0.0,,2018,9,16,5,6,1,0,Summer,,0,,0,1,149,0.006928406466512702
5158,2018-09-09 18:00:00,Medium,37.6,48.4,92.5,LIGHT,19.0,1020.0,82.0,3.0,algumas nuvens,2018,9,9,18,6,1,0,Summer,1.0,2,3.0,1,0,162,0.5232432432432432
5159,2018-11-18 14:00:00,Low,34.1,23.6,86.9,LIGHT,16.0,1001.0,77.0,2.0,,2018,11,18,14,6,1,0,Autumn,0.0,2,,1,0,158,0.2715765247410817
5160,2019-04-15 04:00:00,,41.8,0.0,74.3,DARK,14.0,1010.0,93.0,6.0,nuvens quebradas,2019,4,15,4,0,0,0,Spring,,0,5.0,0,1,4,0.0
5161,2018-09-21 01:00:00,,43.7,19.6,84.8,DARK,18.0,1021.0,93.0,0.0,nuvens quebrados,2018,9,21,1,4,0,0,Summer,,0,5.0,0,1,97,0.23113207547169815
5162,2019-02-24 15:00:00,High,33.3,131.9,100.5,LIGHT,20.0,1027.0,40.0,2.0,céu claro,2019,2,24,15,6,1,0,Winter,2.0,2,1.0,1,0,159,1.3124378109452737
5163,2019-05-13 19:00:00,Low,38.6,17.4,75.9,LIGHT,27.0,1016.0,36.0,4.0,,2019,5,13,19,0,0,0,Spring,0.0,2,,1,0,19,0.22924901185770746
5164,2018-09-30 13:00:00,,44.0,7.8,80.9,LIGHT,16.0,1019.0,93.0,2.0,,2018,9,30,13,6,1,0,Autumn,,2,,0,0,157,0.09641532756489492
5165,2019-04-11 14:00:00,High,32.1,69.3,80.5,LIGHT,16.0,1021.0,76.0,3.0,céu pouco nublado,2019,4,11,14,3,0,0,Spring,2.0,2,2.0,1,0,86,0.8608695652173912
5166,2019-02-03 11:00:00,,35.9,0.0,84.9,LIGHT,3.0,1030.0,87.0,2.0,céu claro,2019,2,3,11,6,1,0,Winter,,2,1.0,1,0,155,0.0
5167,2019-08-22 00:00:00,Medium,41.4,17.9,80.1,DARK,19.0,1017.0,88.0,1.0,,2019,8,22,0,3,0,0,Summer,1.0,0,,0,1,72,0.22347066167290885
5168,2019-02-17 07:00:00,,38.5,0.0,98.2,DARK,9.0,1020.0,87.0,3.0,nuvens dispersas,2019,2,17,7,6,1,0,Winter,,0,4.0,1,1,151,0.0
5169,2019-07-08 10:00:00,Medium,33.0,25.4,86.3,LIGHT,19.0,1014.0,88.0,4.0,nuvens quebradas,2019,7,8,10,0,0,0,Summer,1.0,2,5.0,1,1,10,0.2943221320973349
5170,2019-07-03 21:00:00,,39.4,0.0,88.8,DARK,18.0,1013.0,88.0,1.0,,2019,7,3,21,2,0,0,Summer,,0,,0,1,69,0.0
5171,2019-06-30 13:00:00,Medium,36.0,16.5,85.9,LIGHT,22.0,1019.0,77.0,5.0,céu pouco nublado,2019,6,30,13,6,1,0,Summer,1.0,2,2.0,0,0,157,0.19208381839348077
5172,2018-08-24 00:00:00,,44.0,3.3,87.0,DARK,16.0,1019.0,100.0,0.0,,2018,8,24,0,4,0,0,Summer,,0,,0,1,96,0.03793103448275862
5173,2019-07-22 03:00:00,,37.7,5.4,91.3,DARK,17.0,1017.0,93.0,3.0,,2019,7,22,3,0,0,0,Summer,,0,,0,1,3,0.059145673603504936
5174,2019-08-23 23:00:00,Medium,38.8,16.9,81.2,DARK,19.0,1018.0,100.0,2.0,céu pouco nublado,2019,8,23,23,4,0,0,Summer,1.0,0,2.0,0,1,119,0.20812807881773396
5175,2019-04-01 05:00:00,,41.8,0.0,74.8,DARK,12.0,1011.0,82.0,1.0,céu limpo,2019,4,1,5,0,0,0,Spring,,0,0.0,0,1,5,0.0
5176,2019-09-06 17:00:00,High,42.8,115.9,80.6,LIGHT,25.0,1017.0,44.0,5.0,,2019,9,6,17,4,0,0,Summer,2.0,2,,1,0,113,1.437965260545906
5177,2019-07-01 03:00:00,,42.9,0.0,71.4,DARK,16.0,1019.0,100.0,2.0,nuvens quebradas,2019,7,1,3,0,0,0,Summer,,0,5.0,0,1,3,0.0
5178,2019-09-04 19:00:00,High,40.2,31.2,81.3,LOW_LIGHT,26.0,1017.0,54.0,3.0,,2019,9,4,19,2,0,0,Summer,2.0,1,,1,1,67,0.3837638376383764
5179,2019-08-26 08:00:00,Medium,39.3,20.1,73.3,LIGHT,18.0,1013.0,88.0,1.0,,2019,8,26,8,0,0,0,Summer,1.0,2,,1,0,8,0.27421555252387453
5180,2019-09-20 15:00:00,High,37.9,93.0,88.0,LIGHT,21.0,1013.0,77.0,3.0,nuvens dispersas,2019,9,20,15,4,0,0,Summer,2.0,2,4.0,1,1,111,1.0568181818181819
5181,2018-11-27 08:00:00,Very_High,45.4,66.0,73.0,LIGHT,6.0,1023.0,93.0,4.0,,2018,11,27,8,1,0,0,Autumn,3.0,2,,1,0,32,0.9041095890410958
5182,2018-08-04 12:00:00,Low,34.8,8.8,86.8,LIGHT,32.0,1017.0,49.0,2.0,céu claro,2018,8,4,12,5,1,0,Summer,0.0,2,1.0,1,0,132,0.10138248847926268
5183,2018-11-02 14:00:00,Medium,34.7,28.8,90.1,LIGHT,16.0,1025.0,87.0,3.0,nuvens dispersas,2018,11,2,14,4,0,0,Autumn,1.0,2,4.0,1,1,110,0.3196448390677026
5184,2019-09-01 06:00:00,Low,43.7,6.5,88.1,DARK,14.0,1016.0,100.0,9.0,,2019,9,1,6,6,1,0,Summer,0.0,0,,0,1,150,0.07377979568671963
5185,2019-05-27 20:00:00,,43.0,0.0,71.0,LOW_LIGHT,18.0,1015.0,82.0,6.0,,2019,5,27,20,0,0,0,Spring,,1,,0,1,20,0.0
5186,2019-02-03 08:00:00,Low,41.2,3.3,84.3,LOW_LIGHT,0.0,1029.0,100.0,2.0,céu claro,2019,2,3,8,6,1,0,Winter,0.0,1,1.0,1,1,152,0.03914590747330961
5187,2019-09-01 22:00:00,,41.6,2.3,78.6,DARK,19.0,1014.0,82.0,2.0,,2019,9,1,22,6,1,0,Summer,,0,,0,1,166,0.029262086513994912
5188,2019-06-21 14:00:00,Medium,36.4,33.1,74.8,LIGHT,21.0,1018.0,77.0,3.0,,2019,6,21,14,4,0,0,Summer,1.0,2,,1,0,110,0.44251336898395727
5189,2019-09-21 08:00:00,Low,43.6,8.6,83.4,LIGHT,17.0,1008.0,100.0,7.0,,2019,9,21,8,5,1,0,Summer,0.0,2,,1,0,128,0.10311750599520382
5190,2018-08-16 12:00:00,High,42.8,119.9,85.7,LIGHT,20.0,1017.0,82.0,3.0,nuvens quebrados,2018,8,16,12,3,0,0,Summer,2.0,2,5.0,1,1,84,1.399066511085181
5191,2019-04-18 03:00:00,,41.5,0.0,76.1,DARK,11.0,1010.0,93.0,4.0,,2019,4,18,3,3,0,0,Spring,,0,,0,1,75,0.0
5192,2019-04-19 05:00:00,,39.0,0.0,70.6,DARK,11.0,1013.0,93.0,2.0,céu limpo,2019,4,19,5,4,0,0,Spring,,0,0.0,0,1,101,0.0
5193,2018-09-18 02:00:00,,41.3,0.0,85.2,DARK,16.0,1016.0,100.0,2.0,,2018,9,18,2,1,0,0,Summer,,0,,0,1,26,0.0
5194,2019-04-21 16:00:00,High,38.2,160.7,74.1,LIGHT,22.0,1009.0,56.0,5.0,céu pouco nublado,2019,4,21,16,6,1,0,Spring,2.0,2,2.0,1,0,160,2.1686909581646425
5195,2019-08-10 00:00:00,Low,40.8,6.1,79.4,DARK,18.0,1020.0,93.0,3.0,nuvens quebradas,2019,8,10,0,5,1,0,Summer,0.0,0,5.0,0,1,120,0.07682619647355163
5196,2019-05-23 03:00:00,Low,49.2,4.5,62.8,DARK,13.0,1019.0,100.0,2.0,nuvens dispersas,2019,5,23,3,3,0,0,Spring,0.0,0,4.0,0,1,75,0.07165605095541401
5197,2018-08-06 19:00:00,Medium,43.8,31.3,88.5,LOW_LIGHT,20.0,1016.0,82.0,1.0,algumas nuvens,2018,8,6,19,0,0,0,Summer,1.0,1,3.0,1,1,19,0.3536723163841808
5198,2019-02-09 13:00:00,Medium,37.9,17.3,89.8,LIGHT,14.0,1022.0,71.0,7.0,nuvens quebrados,2019,2,9,13,5,1,0,Winter,1.0,2,5.0,0,1,133,0.19265033407572385
5199,2019-03-01 20:00:00,High,37.1,27.1,89.6,DARK,13.0,1028.0,93.0,0.0,nuvens quebradas,2019,3,1,20,4,0,0,Winter,2.0,0,5.0,0,1,116,0.30245535714285715
5200,2019-07-15 23:00:00,,43.8,0.0,92.0,DARK,18.0,1015.0,100.0,11.0,céu pouco nublado,2019,7,15,23,0,0,0,Summer,,0,2.0,0,1,23,0.0
5201,2019-08-23 14:00:00,Medium,36.1,34.3,83.1,LIGHT,29.0,1017.0,83.0,3.0,céu pouco nublado,2019,8,23,14,4,0,0,Summer,1.0,2,2.0,1,0,110,0.4127557160048135
5202,2018-12-06 09:00:00,Very_High,48.3,96.1,71.9,LIGHT,12.0,1031.0,93.0,0.0,,2018,12,6,9,3,0,0,Autumn,3.0,2,,1,0,81,1.336578581363004
5203,2019-05-29 21:00:00,Medium,39.9,9.8,60.5,DARK,22.0,1020.0,64.0,3.0,,2019,5,29,21,2,0,0,Spring,1.0,0,,0,1,69,0.1619834710743802
5204,2018-11-01 22:00:00,,42.2,0.0,81.8,DARK,13.0,1022.0,100.0,4.0,,2018,11,1,22,3,0,0,Autumn,,0,,0,1,94,0.0
5205,2018-11-25 21:00:00,Low,45.5,4.3,66.2,DARK,13.0,1009.0,71.0,12.0,nuvens quebrados,2018,11,25,21,6,1,0,Autumn,0.0,0,5.0,0,1,165,0.0649546827794562
5206,2018-12-04 11:00:00,Medium,34.3,26.5,75.0,LIGHT,13.0,1022.0,87.0,3.0,,2018,12,4,11,1,0,0,Autumn,1.0,2,,1,0,35,0.35333333333333333
5207,2019-05-30 07:00:00,Very_High,47.4,101.4,62.0,LIGHT,18.0,1022.0,43.0,5.0,,2019,5,30,7,3,0,0,Spring,3.0,2,,1,0,79,1.635483870967742
5208,2018-11-29 11:00:00,High,40.5,48.3,78.2,LIGHT,12.0,1016.0,93.0,9.0,,2018,11,29,11,3,0,0,Autumn,2.0,2,,1,0,83,0.6176470588235293
5209,2019-08-11 23:00:00,,43.6,1.3,69.5,DARK,15.0,1023.0,93.0,1.0,,2019,8,11,23,6,1,0,Summer,,0,,0,1,167,0.018705035971223024
5210,2019-08-15 03:00:00,Low,45.7,13.2,88.0,DARK,17.0,1020.0,100.0,0.0,,2019,8,15,3,3,0,0,Summer,0.0,0,,0,1,75,0.15
5211,2019-08-31 23:00:00,Low,45.9,11.2,77.3,DARK,16.0,1017.0,100.0,9.0,,2019,8,31,23,5,1,0,Summer,0.0,0,,0,1,143,0.1448900388098318
5212,2019-03-05 12:00:00,Medium,32.1,46.9,104.0,LIGHT,14.0,1013.0,82.0,10.0,,2019,3,5,12,1,0,0,Winter,1.0,2,,1,0,36,0.45096153846153847
5213,2019-06-28 09:00:00,High,40.6,34.0,71.1,LIGHT,21.0,1018.0,77.0,3.0,,2019,6,28,9,4,0,0,Summer,2.0,2,,1,0,105,0.4781997187060479
5214,2019-09-25 05:00:00,,42.2,1.6,79.5,DARK,13.0,1021.0,100.0,1.0,nuvens quebradas,2019,9,25,5,2,0,0,Autumn,,0,5.0,0,1,53,0.020125786163522015
5215,2019-09-30 08:00:00,Very_High,43.3,133.0,75.4,LIGHT,16.0,1018.0,93.0,1.0,,2019,9,30,8,0,0,0,Autumn,3.0,2,,1,0,8,1.7639257294429707
5216,2019-06-27 20:00:00,Low,38.8,7.3,70.4,LOW_LIGHT,20.0,1019.0,77.0,1.0,,2019,6,27,20,3,0,0,Summer,0.0,1,,0,1,92,0.10369318181818181
5217,2018-11-26 09:00:00,Very_High,44.1,66.1,72.1,LIGHT,12.0,1020.0,93.0,5.0,nuvens quebrados,2018,11,26,9,0,0,0,Autumn,3.0,2,5.0,1,1,9,0.9167822468793343
5218,2019-02-05 02:00:00,,41.5,0.0,88.0,DARK,5.0,1030.0,100.0,2.0,,2019,2,5,2,1,0,0,Winter,,0,,0,1,26,0.0
5219,2018-09-06 23:00:00,,39.8,2.4,85.6,DARK,19.0,1014.0,88.0,1.0,céu claro,2018,9,6,23,3,0,0,Summer,,0,1.0,0,1,95,0.028037383177570093
5220,2019-05-25 19:00:00,Low,39.3,17.9,80.3,LIGHT,21.0,1019.0,68.0,6.0,,2019,5,25,19,5,1,0,Spring,0.0,2,,1,0,139,0.22291407222914073
5221,2019-08-16 02:00:00,Low,50.5,10.5,74.4,DARK,16.0,1019.0,100.0,2.0,,2019,8,16,2,4,0,0,Summer,0.0,0,,0,1,98,0.1411290322580645
5222,2019-03-31 05:00:00,,41.5,0.0,75.6,DARK,10.0,1012.0,62.0,1.0,céu limpo,2019,3,31,5,6,1,0,Spring,,0,0.0,0,1,149,0.0
5223,2018-10-09 01:00:00,,44.0,0.9,85.5,DARK,14.0,1013.0,62.0,2.0,céu claro,2018,10,9,1,1,0,0,Autumn,,0,1.0,0,1,25,0.010526315789473684
5224,2019-07-16 10:00:00,Medium,35.9,42.3,88.3,LIGHT,19.0,1015.0,100.0,9.0,,2019,7,16,10,1,0,0,Summer,1.0,2,,1,0,34,0.479048697621744
5225,2019-07-12 18:00:00,Very_High,42.5,89.4,83.1,LIGHT,27.0,1013.0,57.0,3.0,,2019,7,12,18,4,0,0,Summer,3.0,2,,1,0,114,1.0758122743682312
5226,2018-11-20 13:00:00,Medium,38.2,11.1,73.6,LIGHT,14.0,1001.0,82.0,2.0,nuvens dispersas,2018,11,20,13,1,0,0,Autumn,1.0,2,4.0,0,1,37,0.15081521739130435
5227,2018-11-10 16:00:00,Medium,41.6,22.2,79.5,LIGHT,16.0,1011.0,93.0,5.0,nuvens quebrados,2018,11,10,16,5,1,0,Autumn,1.0,2,5.0,1,1,136,0.2792452830188679
5228,2018-10-06 13:00:00,Medium,37.6,22.1,84.9,LIGHT,20.0,1019.0,64.0,5.0,algumas nuvens,2018,10,6,13,5,1,0,Autumn,1.0,2,3.0,0,0,133,0.26030624263839813
5229,2019-02-03 19:00:00,Medium,30.9,23.0,96.3,DARK,9.0,1029.0,66.0,2.0,céu claro,2019,2,3,19,6,1,0,Winter,1.0,0,1.0,1,1,163,0.23883696780893043
5230,2019-07-06 22:00:00,Low,34.1,7.9,87.8,DARK,18.0,1016.0,93.0,1.0,céu pouco nublado,2019,7,6,22,5,1,0,Summer,0.0,0,2.0,0,1,142,0.08997722095671983
5231,2019-09-22 22:00:00,,43.5,0.0,76.2,DARK,15.0,1019.0,93.0,2.0,céu pouco nublado,2019,9,22,22,6,1,0,Summer,,0,2.0,0,1,166,0.0
5232,2019-08-11 07:00:00,Low,43.3,14.9,79.4,LIGHT,14.0,1020.0,100.0,3.0,céu pouco nublado,2019,8,11,7,6,1,0,Summer,0.0,2,2.0,1,0,151,0.18765743073047858
5233,2018-11-15 08:00:00,Very_High,47.0,81.6,77.8,LIGHT,13.0,1015.0,72.0,3.0,algumas nuvens,2018,11,15,8,3,0,0,Autumn,3.0,2,3.0,1,0,80,1.0488431876606683
5234,2019-02-01 07:00:00,Medium,51.7,7.8,72.2,DARK,11.0,993.0,81.0,6.0,,2019,2,1,7,4,0,0,Winter,1.0,0,,1,1,103,0.10803324099722991
5235,2019-07-20 05:00:00,,40.4,9.9,83.2,DARK,16.0,1016.0,100.0,4.0,,2019,7,20,5,5,1,0,Summer,,0,,0,1,125,0.11899038461538461
5236,2018-10-07 20:00:00,Low,41.9,3.9,84.5,DARK,14.0,1017.0,76.0,1.0,céu claro,2018,10,7,20,6,1,0,Autumn,0.0,0,1.0,0,1,164,0.04615384615384615
5237,2019-02-12 00:00:00,,41.1,0.0,86.7,DARK,7.0,1030.0,87.0,0.0,céu claro,2019,2,12,0,1,0,0,Winter,,0,1.0,0,1,24,0.0
5238,2019-02-14 22:00:00,,39.5,0.0,88.4,DARK,12.0,1023.0,51.0,4.0,céu claro,2019,2,14,22,3,0,0,Winter,,0,1.0,0,1,94,0.0
5239,2018-11-19 16:00:00,Medium,32.1,26.9,83.4,LIGHT,15.0,1002.0,82.0,2.0,algumas nuvens,2018,11,19,16,0,0,0,Autumn,1.0,2,3.0,1,0,16,0.32254196642685845
5240,2018-10-27 11:00:00,Medium,43.3,27.5,87.9,LIGHT,14.0,1016.0,50.0,9.0,algumas nuvens,2018,10,27,11,5,1,0,Autumn,1.0,2,3.0,1,0,131,0.3128555176336746
5241,2019-02-21 01:00:00,,34.4,2.6,87.0,DARK,7.0,1023.0,87.0,1.0,algumas nuvens,2019,2,21,1,3,0,0,Winter,,0,3.0,0,1,73,0.029885057471264367
5242,2018-08-08 08:00:00,Low,42.6,2.4,87.0,LIGHT,16.0,1015.0,93.0,1.0,nuvens quebrados,2018,8,8,8,2,0,0,Summer,0.0,2,5.0,1,1,56,0.027586206896551724
5243,2018-08-02 08:00:00,High,40.6,18.5,89.2,LIGHT,20.0,1013.0,73.0,1.0,céu claro,2018,8,2,8,3,0,0,Summer,2.0,2,1.0,1,0,80,0.20739910313901344
5244,2018-12-05 17:00:00,Medium,37.1,34.0,87.2,DARK,15.0,1027.0,82.0,3.0,nuvens quebrados,2018,12,5,17,2,0,0,Autumn,1.0,0,5.0,1,1,65,0.38990825688073394
5245,2019-09-26 13:00:00,Medium,44.1,22.9,84.5,LIGHT,21.0,1022.0,68.0,2.0,nuvens quebradas,2019,9,26,13,3,0,0,Autumn,1.0,2,5.0,0,1,85,0.2710059171597633
5246,2018-11-25 16:00:00,High,42.6,71.2,76.0,LIGHT,12.0,1008.0,93.0,4.0,,2018,11,25,16,6,1,0,Autumn,2.0,2,,1,0,160,0.9368421052631579
5247,2019-09-30 21:00:00,,45.2,7.7,78.1,DARK,19.0,1017.0,93.0,1.0,nuvens dispersas,2019,9,30,21,0,0,0,Autumn,,0,4.0,0,1,21,0.09859154929577466
5248,2019-04-30 16:00:00,High,32.1,41.5,80.9,LIGHT,21.0,1016.0,82.0,6.0,,2019,4,30,16,1,0,0,Spring,2.0,2,,1,0,40,0.5129789864029666
5249,2018-08-04 01:00:00,,44.1,0.0,84.5,DARK,22.0,1016.0,83.0,1.0,céu claro,2018,8,4,1,5,1,0,Summer,,0,1.0,0,1,121,0.0
5250,2018-09-16 07:00:00,Low,45.1,10.4,88.9,LOW_LIGHT,14.0,1020.0,100.0,1.0,,2018,9,16,7,6,1,0,Summer,0.0,1,,1,1,151,0.1169853768278965
5251,2018-10-09 05:00:00,,43.3,1.1,85.7,DARK,12.0,1011.0,62.0,2.0,céu claro,2018,10,9,5,1,0,0,Autumn,,0,1.0,0,1,29,0.012835472578763128
5252,2019-05-24 03:00:00,,37.9,3.8,64.6,DARK,12.0,1020.0,93.0,3.0,,2019,5,24,3,4,0,0,Spring,,0,,0,1,99,0.058823529411764705
5253,2019-04-20 21:00:00,Low,35.5,8.1,73.9,DARK,18.0,1013.0,82.0,9.0,céu pouco nublado,2019,4,20,21,5,1,0,Spring,0.0,0,2.0,0,1,141,0.10960757780784842
5254,2019-06-27 21:00:00,,38.9,1.1,65.1,DARK,19.0,1019.0,82.0,1.0,,2019,6,27,21,3,0,0,Summer,,0,,0,1,93,0.01689708141321045
5255,2018-09-05 00:00:00,,43.8,0.0,80.9,DARK,16.0,1013.0,100.0,1.0,,2018,9,5,0,2,0,0,Summer,,0,,0,1,48,0.0
5256,2019-09-08 10:00:00,Medium,41.2,17.7,85.4,LIGHT,22.0,1017.0,41.0,5.0,,2019,9,8,10,6,1,0,Summer,1.0,2,,1,0,154,0.2072599531615925
5257,2019-01-18 20:00:00,Medium,36.5,32.6,74.8,DARK,8.0,1018.0,93.0,3.0,nuvens quebrados,2019,1,18,20,4,0,0,Winter,1.0,0,5.0,0,1,116,0.4358288770053476
5258,2019-01-27 14:00:00,Medium,37.1,26.0,85.0,LIGHT,13.0,1023.0,66.0,5.0,nuvens dispersas,2019,1,27,14,6,1,0,Winter,1.0,2,4.0,1,1,158,0.3058823529411765
5259,2019-05-31 19:00:00,Very_High,43.1,59.0,71.1,LIGHT,28.0,1018.0,44.0,3.0,,2019,5,31,19,4,0,0,Spring,3.0,2,,1,0,115,0.8298171589310831
5260,2019-05-11 15:00:00,High,34.4,122.1,74.4,LIGHT,22.0,1022.0,68.0,5.0,,2019,5,11,15,5,1,0,Spring,2.0,2,,1,0,135,1.6411290322580643
5261,2019-02-19 15:00:00,Medium,34.6,31.7,94.3,LIGHT,12.0,1020.0,66.0,3.0,céu claro,2019,2,19,15,1,0,0,Winter,1.0,2,1.0,1,0,39,0.3361611876988335
5262,2019-04-14 12:00:00,Low,33.3,13.7,84.9,LIGHT,17.0,1017.0,93.0,5.0,,2019,4,14,12,6,1,0,Spring,0.0,2,,1,0,156,0.1613663133097762
5263,2018-12-03 07:00:00,High,52.2,10.2,63.9,DARK,14.0,1022.0,93.0,6.0,,2018,12,3,7,0,0,0,Autumn,2.0,0,,1,1,7,0.1596244131455399
5264,2019-02-18 14:00:00,Medium,36.6,24.3,87.8,LIGHT,12.0,1019.0,71.0,7.0,,2019,2,18,14,0,0,0,Winter,1.0,2,,1,0,14,0.2767653758542141
5265,2019-09-11 21:00:00,,44.7,2.1,85.1,DARK,19.0,1022.0,72.0,2.0,,2019,9,11,21,2,0,0,Summer,,0,,0,1,69,0.02467685076380729
5266,2019-08-10 09:00:00,Low,42.5,9.6,84.7,LIGHT,18.0,1021.0,93.0,1.0,,2019,8,10,9,5,1,0,Summer,0.0,2,,1,0,129,0.11334120425029515
5267,2018-12-10 16:00:00,Medium,33.6,36.9,84.5,LIGHT,18.0,1024.0,42.0,2.0,céu claro,2018,12,10,16,0,0,0,Autumn,1.0,2,1.0,1,0,16,0.4366863905325444
5268,2018-08-26 09:00:00,,42.2,1.2,84.7,LIGHT,17.0,1015.0,82.0,1.0,céu claro,2018,8,26,9,6,1,0,Summer,,2,1.0,1,0,153,0.014167650531286893
5269,2018-11-02 17:00:00,High,37.4,83.9,88.2,LOW_LIGHT,15.0,1025.0,93.0,3.0,algumas nuvens,2018,11,2,17,4,0,0,Autumn,2.0,1,3.0,1,1,113,0.9512471655328798
5270,2019-06-15 20:00:00,Medium,41.4,33.6,78.7,LOW_LIGHT,17.0,1021.0,72.0,5.0,,2019,6,15,20,5,1,0,Spring,1.0,1,,0,1,140,0.4269377382465057
5271,2019-08-27 06:00:00,Low,43.3,8.1,75.7,DARK,17.0,1015.0,93.0,2.0,nuvens quebradas,2019,8,27,6,1,0,0,Summer,0.0,0,5.0,0,1,30,0.10700132100396301
5272,2019-08-24 13:00:00,Medium,43.8,28.4,82.8,LIGHT,25.0,1018.0,77.0,4.0,,2019,8,24,13,5,1,0,Summer,1.0,2,,0,0,133,0.3429951690821256
5273,2018-09-17 13:00:00,Low,37.3,23.3,90.8,LIGHT,17.0,1017.0,93.0,2.0,,2018,9,17,13,0,0,0,Summer,0.0,2,,0,0,13,0.2566079295154185
5274,2018-08-22 14:00:00,High,37.0,60.5,90.6,LIGHT,20.0,1016.0,88.0,3.0,algumas nuvens,2018,8,22,14,2,0,0,Summer,2.0,2,3.0,1,0,62,0.6677704194260486
5275,2019-02-25 17:00:00,Medium,34.2,34.5,96.5,LIGHT,19.0,1027.0,40.0,2.0,céu claro,2019,2,25,17,0,0,0,Winter,1.0,2,1.0,1,0,17,0.35751295336787564
5276,2019-06-08 01:00:00,,42.6,0.0,72.1,DARK,10.0,1024.0,87.0,3.0,,2019,6,8,1,5,1,0,Spring,,0,,0,1,121,0.0
5277,2018-10-02 05:00:00,,43.5,0.0,87.9,DARK,15.0,1020.0,42.0,5.0,céu claro,2018,10,2,5,1,0,0,Autumn,,0,1.0,0,1,29,0.0
