,record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,year,month,day,hour,weekday,is_weekend,is_holiday,season,AVERAGE_SPEED_DIFF_N,LUMINOSITY_N,AVERAGE_CLOUDINESS_N,is_peak_hour,poor_visibility,hour_weekday,time_ratio,AVERAGE_FREE_FLOW_SPEED_lag1,AVERAGE_FREE_FLOW_SPEED_lag2,AVERAGE_FREE_FLOW_SPEED_lag4,AVERAGE_TIME_DIFF_lag1,AVERAGE_TIME_DIFF_lag2,AVERAGE_TIME_DIFF_lag4,rolling_speed_mean_3h,rolling_speed_std_3h,speed_change,hour_day_cat,hour_sin,hour_cos
5751,2019-09-25 03:00:00,Low,44.0,0.8,80.6,DARK,13.0,1021.0,100.0,1.0,nuvens quebradas,2019,9,25,3,2,0,0,Autumn,1,0,5.0,0,1,51,0.009925558312655089,44.2,46.3,47.5,0.7,4.2,3.8,44.833333333333336,1.274100990239754,-0.20000000000000284,3_2,0.7071067811865476,0.7071067811865476
2937,2019-09-25 04:00:00,High,46.5,3.3,78.4,DARK,12.0,1021.0,100.0,1.0,nuvens quebradas,2019,9,25,4,2,0,0,Autumn,0,0,5.0,0,1,52,0.04209183673469387,44.0,44.2,43.5,0.8,0.7,2.6,44.9,1.3892443989437486,2.5,4_2,0.8660254037844386,0.5000000000000001
5214,2019-09-25 05:00:00,High,42.2,1.6,79.5,DARK,13.0,1021.0,100.0,1.0,nuvens quebradas,2019,9,25,5,2,0,0,Autumn,0,0,5.0,0,1,53,0.020125786163522015,46.5,44.0,46.3,3.3,0.8,4.2,44.23333333333333,2.1594752448986383,-4.299999999999997,5_2,0.9659258262890683,0.25881904510252074
550,2019-09-25 09:00:00,High,42.4,100.0,79.0,LIGHT,15.0,1022.0,100.0,2.0,nuvens quebradas,2019,9,25,9,2,0,0,Autumn,3,2,5.0,1,0,57,1.2658227848101267,42.2,46.5,44.2,1.6,3.3,0.7,43.699999999999996,2.42693221990166,0.19999999999999574,9_2,0.7071067811865476,-0.7071067811865475
372,2019-09-25 10:00:00,Medium,38.2,41.8,85.3,LIGHT,17.0,1022.0,88.0,1.0,nuvens quebradas,2019,9,25,10,2,0,0,Autumn,2,2,5.0,1,1,58,0.4900351699882767,42.4,42.2,44.0,100.0,1.6,0.8,40.93333333333334,2.3692474191883424,-4.199999999999996,10_2,0.49999999999999994,-0.8660254037844387
1222,2019-09-25 11:00:00,Medium,39.3,35.9,79.8,LIGHT,18.0,1022.0,82.0,2.0,nuvens quebradas,2019,9,25,11,2,0,0,Autumn,2,2,5.0,1,1,59,0.449874686716792,38.2,42.4,46.5,41.8,100.0,3.3,39.96666666666667,2.1779194965220348,1.0999999999999943,11_2,0.258819045102521,-0.9659258262890682
4971,2019-09-25 12:00:00,Medium,37.0,38.8,87.3,LIGHT,19.0,1022.0,88.0,2.0,nuvens dispersas,2019,9,25,12,2,0,0,Autumn,2,2,4.0,1,1,60,0.4444444444444444,39.3,38.2,42.2,35.9,41.8,1.6,38.166666666666664,1.150362261781525,-2.299999999999997,12_2,1.2246467991473532e-16,-1.0
4539,2019-09-25 13:00:00,Medium,38.9,22.9,85.8,LIGHT,19.0,1022.0,88.0,2.0,nuvens quebradas,2019,9,25,13,2,0,0,Autumn,2,2,5.0,0,1,61,0.2668997668997669,37.0,39.3,42.4,38.8,35.9,100.0,38.4,1.2288205727435297,1.8999999999999986,13_2,-0.2588190451025208,-0.9659258262890683
643,2019-09-25 14:00:00,High,43.6,35.1,78.4,LIGHT,20.0,1022.0,77.0,2.0,nuvens quebradas,2019,9,25,14,2,0,0,Autumn,3,2,5.0,1,1,62,0.4477040816326531,38.9,37.0,38.2,22.9,38.8,41.8,39.833333333333336,3.3975481355428743,4.700000000000003,14_2,-0.4999999999999997,-0.8660254037844388
5553,2019-09-25 16:00:00,High,41.7,61.8,81.6,LIGHT,20.0,1021.0,72.0,2.0,nuvens dispersas,2019,9,25,16,2,0,0,Autumn,3,2,4.0,1,1,64,0.7573529411764706,43.6,38.9,39.3,35.1,22.9,35.9,41.400000000000006,2.364318083506803,-1.8999999999999986,16_2,-0.8660254037844385,-0.5000000000000004
3913,2019-09-25 17:00:00,High,42.5,68.6,83.2,LIGHT,19.0,1021.0,82.0,3.0,céu pouco nublado,2019,9,25,17,2,0,0,Autumn,3,2,2.0,1,0,65,0.8245192307692307,41.7,43.6,37.0,61.8,35.1,38.8,42.6,0.9539392014154139,0.7999999999999972,17_2,-0.9659258262890683,-0.25881904510252063
1129,2019-09-25 18:00:00,High,40.4,83.0,84.2,LIGHT,18.0,1021.0,88.0,2.0,nuvens dispersas,2019,9,25,18,2,0,0,Autumn,3,2,4.0,1,1,66,0.9857482185273159,42.5,41.7,38.9,68.6,61.8,22.9,41.53333333333334,1.0598742063710174,-2.1000000000000014,18_2,-1.0,-1.8369701987210297e-16
1282,2019-09-25 19:00:00,Low,41.1,15.3,79.5,DARK,18.0,1021.0,93.0,1.0,céu pouco nublado,2019,9,25,19,2,0,0,Autumn,1,0,2.0,1,1,67,0.19245283018867926,40.4,42.5,43.6,83.0,68.6,35.1,41.333333333333336,1.0692676621550963,0.7000000000000028,19_2,-0.9659258262890684,0.2588190451025203
5109,2019-09-25 20:00:00,Low,36.2,6.8,81.1,DARK,17.0,1021.0,93.0,1.0,céu pouco nublado,2019,9,25,20,2,0,0,Autumn,0,0,2.0,0,1,68,0.08384710234278668,41.1,40.4,41.7,15.3,83.0,61.8,39.23333333333334,2.650157228039676,-4.899999999999999,20_2,-0.8660254037844386,0.5000000000000001
765,2019-09-25 21:00:00,Low,44.8,4.0,84.7,DARK,16.0,1021.0,93.0,1.0,nublado,2019,9,25,21,2,0,0,Autumn,1,0,7.0,0,1,69,0.047225501770956316,36.2,41.1,42.5,6.8,15.3,68.6,40.699999999999996,4.3139309220242925,8.599999999999994,21_2,-0.7071067811865477,0.7071067811865474
2572,2019-09-25 22:00:00,Medium,46.4,12.8,74.9,DARK,15.0,1021.0,100.0,1.0,nuvens quebradas,2019,9,25,22,2,0,0,Autumn,2,0,5.0,0,1,70,0.17089452603471295,44.8,36.2,40.4,4.0,6.8,83.0,42.46666666666667,5.485739087245256,1.6000000000000014,22_2,-0.5000000000000004,0.8660254037844384
4481,2019-09-26 00:00:00,Medium,47.0,0.0,75.2,DARK,15.0,1021.0,100.0,1.0,nuvens quebradas,2019,9,26,0,3,0,0,Autumn,0,0,5.0,0,1,72,0.0,46.4,44.8,41.1,12.8,4.0,15.3,46.06666666666666,1.137248140613943,0.6000000000000014,0_3,0.0,1.0
1487,2019-09-26 01:00:00,Medium,50.6,0.0,72.6,DARK,14.0,1021.0,100.0,0.0,nuvens dispersas,2019,9,26,1,3,0,0,Autumn,0,0,4.0,0,1,73,0.0,47.0,46.4,36.2,0.0,12.8,6.8,48.0,2.2715633383192775,3.6000000000000014,1_3,0.25881904510252074,0.9659258262890683
4271,2019-09-26 03:00:00,Medium,47.1,1.6,81.6,DARK,13.0,1020.0,100.0,1.0,nuvens dispersas,2019,9,26,3,3,0,0,Autumn,0,0,4.0,0,1,75,0.019607843137254905,50.6,47.0,44.8,0.0,0.0,4.0,48.23333333333333,2.0502032419566385,-3.5,3_3,0.7071067811865476,0.7071067811865476
382,2019-09-26 04:00:00,Medium,48.3,0.0,78.6,DARK,12.0,1020.0,100.0,1.0,nuvens dispersas,2019,9,26,4,3,0,0,Autumn,0,0,4.0,0,1,76,0.0,47.1,50.6,46.4,1.6,0.0,12.8,48.666666666666664,1.7785762095927844,1.1999999999999957,4_3,0.8660254037844386,0.5000000000000001
5639,2019-09-26 05:00:00,Medium,42.1,0.0,83.9,DARK,12.0,1020.0,100.0,2.0,nuvens dispersas,2019,9,26,5,3,0,0,Autumn,0,0,4.0,0,1,77,0.0,48.3,47.1,47.0,0.0,1.6,0.0,45.833333333333336,3.288363321369748,-6.199999999999996,5_3,0.9659258262890683,0.25881904510252074
5374,2019-09-26 06:00:00,Medium,40.7,12.5,77.1,DARK,12.0,1020.0,100.0,0.0,céu pouco nublado,2019,9,26,6,3,0,0,Autumn,2,0,2.0,0,1,78,0.1621271076523995,42.1,48.3,50.6,0.0,0.0,0.0,43.699999999999996,4.044749683230949,-1.3999999999999986,6_3,1.0,6.123233995736766e-17
3078,2019-09-26 07:00:00,Very_High,46.9,107.1,78.0,LOW_LIGHT,11.0,1020.0,100.0,0.0,céu pouco nublado,2019,9,26,7,3,0,0,Autumn,4,1,2.0,1,1,79,1.373076923076923,40.7,42.1,47.1,12.5,0.0,1.6,43.23333333333333,3.2516662395347833,6.199999999999996,7_3,0.9659258262890683,-0.25881904510252063
4357,2019-09-26 09:00:00,Very_High,43.1,126.0,81.6,LIGHT,14.0,1021.0,100.0,4.0,céu pouco nublado,2019,9,26,9,3,0,0,Autumn,4,2,2.0,1,0,81,1.5441176470588236,46.9,40.7,48.3,107.1,12.5,0.0,43.56666666666667,3.1262330900510653,-3.799999999999997,9_3,0.7071067811865476,-0.7071067811865475
6335,2019-09-26 10:00:00,High,36.2,94.7,87.8,LIGHT,16.0,1021.0,88.0,1.0,céu pouco nublado,2019,9,26,10,3,0,0,Autumn,3,2,2.0,1,0,82,1.0785876993166288,43.1,46.9,42.1,126.0,107.1,0.0,42.06666666666666,5.4243279153578525,-6.899999999999999,10_3,0.49999999999999994,-0.8660254037844387
5245,2019-09-26 13:00:00,Medium,44.1,22.9,84.5,LIGHT,21.0,1022.0,68.0,2.0,nuvens quebradas,2019,9,26,13,3,0,0,Autumn,2,2,5.0,0,1,85,0.2710059171597633,36.2,43.1,40.7,94.7,126.0,12.5,41.13333333333333,4.301550108197117,7.899999999999999,13_3,-0.2588190451025208,-0.9659258262890683
3370,2019-09-26 14:00:00,Medium,39.4,40.4,84.3,LIGHT,21.0,1021.0,73.0,2.0,céu pouco nublado,2019,9,26,14,3,0,0,Autumn,2,2,2.0,1,0,86,0.4792408066429419,44.1,36.2,46.9,22.9,94.7,107.1,39.900000000000006,3.973663297260788,-4.700000000000003,14_3,-0.4999999999999997,-0.8660254037844388
618,2019-09-26 15:00:00,High,44.0,39.3,80.8,LIGHT,21.0,1021.0,77.0,3.0,céu pouco nublado,2019,9,26,15,3,0,0,Autumn,3,2,2.0,1,0,87,0.4863861386138614,39.4,44.1,43.1,40.4,22.9,126.0,42.5,2.685144316418974,4.600000000000001,15_3,-0.7071067811865471,-0.7071067811865479
1859,2019-09-26 16:00:00,High,40.9,58.0,83.2,LIGHT,21.0,1021.0,77.0,3.0,céu pouco nublado,2019,9,26,16,3,0,0,Autumn,3,2,2.0,1,0,88,0.6971153846153846,44.0,39.4,36.2,39.3,40.4,94.7,41.43333333333333,2.3459184413211402,-3.1000000000000014,16_3,-0.8660254037844385,-0.5000000000000004
4836,2019-09-26 17:00:00,High,42.9,110.5,82.0,LIGHT,20.0,1021.0,77.0,3.0,céu pouco nublado,2019,9,26,17,3,0,0,Autumn,3,2,2.0,1,0,89,1.3475609756097562,40.9,44.0,44.1,58.0,39.3,22.9,42.6,1.5716233645492492,2.0,17_3,-0.9659258262890683,-0.25881904510252063
2671,2019-09-26 18:00:00,High,40.5,202.4,84.2,LIGHT,19.0,1021.0,82.0,3.0,céu pouco nublado,2019,9,26,18,3,0,0,Autumn,3,2,2.0,1,0,90,2.4038004750593824,42.9,40.9,39.4,110.5,58.0,40.4,41.43333333333334,1.2858201014646709,-2.3999999999999986,18_3,-1.0,-1.8369701987210297e-16
4672,2019-09-26 19:00:00,Medium,41.2,49.6,88.8,DARK,18.0,1021.0,88.0,2.0,céu pouco nublado,2019,9,26,19,3,0,0,Autumn,2,0,2.0,1,1,91,0.5585585585585586,40.5,42.9,44.0,202.4,110.5,39.3,41.53333333333333,1.2342339054371332,0.7000000000000028,19_3,-0.9659258262890684,0.2588190451025203
4716,2019-09-26 20:00:00,Low,47.9,2.3,77.7,DARK,17.0,1021.0,93.0,2.0,céu pouco nublado,2019,9,26,20,3,0,0,Autumn,0,0,2.0,0,1,92,0.0296010296010296,41.2,40.5,40.9,49.6,202.4,58.0,43.199999999999996,4.085339643162731,6.699999999999996,20_3,-0.8660254037844386,0.5000000000000001
663,2019-09-26 21:00:00,Low,43.6,2.5,71.1,DARK,16.0,1021.0,93.0,1.0,céu pouco nublado,2019,9,26,21,3,0,0,Autumn,0,0,2.0,0,1,93,0.03516174402250352,47.9,41.2,42.9,2.3,49.6,110.5,44.23333333333333,3.394603560554629,-4.299999999999997,21_3,-0.7071067811865477,0.7071067811865474
3203,2019-09-26 22:00:00,Low,41.6,3.4,83.3,DARK,15.0,1022.0,100.0,1.0,céu pouco nublado,2019,9,26,22,3,0,0,Autumn,0,0,2.0,0,1,94,0.04081632653061225,43.6,47.9,40.5,2.5,2.3,202.4,44.366666666666674,3.219213154379521,-2.0,22_3,-0.5000000000000004,0.8660254037844384
634,2019-09-26 23:00:00,Low,48.1,2.9,77.7,DARK,15.0,1022.0,93.0,0.0,céu pouco nublado,2019,9,26,23,3,0,0,Autumn,0,0,2.0,0,1,95,0.03732303732303732,41.6,43.6,41.2,3.4,2.5,49.6,44.43333333333334,3.3291640592392167,6.5,23_3,-0.25881904510252157,0.9659258262890681
201,2019-09-27 00:00:00,Low,41.9,0.0,76.2,DARK,15.0,1022.0,93.0,1.0,céu pouco nublado,2019,9,27,0,4,0,0,Autumn,0,0,2.0,0,1,96,0.0,48.1,41.6,47.9,2.9,3.4,2.3,43.866666666666674,3.6692415201687467,-6.200000000000003,0_4,0.0,1.0
4541,2019-09-27 01:00:00,Low,43.1,0.0,91.2,DARK,14.0,1022.0,100.0,1.0,céu pouco nublado,2019,9,27,1,4,0,0,Autumn,0,0,2.0,0,1,97,0.0,41.9,48.1,43.6,0.0,2.9,2.5,44.36666666666667,3.2883633213697903,1.2000000000000028,1_4,0.25881904510252074,0.9659258262890683
3928,2019-09-27 02:00:00,Low,46.5,2.5,79.2,DARK,13.0,1022.0,100.0,1.0,céu pouco nublado,2019,9,27,2,4,0,0,Autumn,0,0,2.0,0,1,98,0.03156565656565657,43.1,41.9,41.6,0.0,0.0,3.4,43.833333333333336,2.386070689089125,3.3999999999999986,2_4,0.49999999999999994,0.8660254037844387
476,2019-09-27 03:00:00,Low,44.6,3.2,71.6,DARK,12.0,1021.0,100.0,1.0,céu pouco nublado,2019,9,27,3,4,0,0,Autumn,1,0,2.0,0,1,99,0.044692737430167606,46.5,43.1,48.1,2.5,0.0,2.9,44.73333333333333,1.7039170558833174,-1.8999999999999986,3_4,0.7071067811865476,0.7071067811865476
14,2019-09-27 04:00:00,Very_High,45.1,4.0,78.0,DARK,12.0,1021.0,100.0,1.0,céu pouco nublado,2019,9,27,4,4,0,0,Autumn,0,0,2.0,0,1,100,0.05128205128205128,44.6,46.5,41.9,3.2,2.5,0.0,45.400000000000006,0.9848857801778901,0.5,4_4,0.8660254037844386,0.5000000000000001
216,2019-09-27 05:00:00,Very_High,42.5,0.0,85.9,DARK,11.0,1021.0,100.0,1.0,céu pouco nublado,2019,9,27,5,4,0,0,Autumn,0,0,2.0,0,1,101,0.0,45.1,44.6,43.1,4.0,3.2,0.0,44.06666666666667,1.3796134724371867,-2.6000000000000014,5_4,0.9659258262890683,0.25881904510252074
3259,2019-09-27 07:00:00,Very_High,47.4,296.5,73.4,LOW_LIGHT,11.0,1021.0,100.0,2.0,nuvens dispersas,2019,9,27,7,4,0,0,Autumn,4,1,4.0,1,1,103,4.039509536784741,42.5,45.1,46.5,0.0,4.0,2.5,45.0,2.4515301344255778,4.899999999999999,7_4,0.9659258262890683,-0.25881904510252063
4453,2019-09-27 08:00:00,Very_High,46.5,150.3,73.0,LIGHT,12.0,1022.0,100.0,2.0,céu pouco nublado,2019,9,27,8,4,0,0,Autumn,4,2,2.0,1,0,104,2.0589041095890415,47.4,42.5,44.6,296.5,0.0,3.2,45.46666666666667,2.6083200212646345,-0.8999999999999986,8_4,0.8660254037844387,-0.4999999999999998
4734,2019-09-27 09:00:00,Very_High,40.8,141.3,80.5,LIGHT,15.0,1022.0,87.0,3.0,céu pouco nublado,2019,9,27,9,4,0,0,Autumn,4,2,2.0,1,0,105,1.75527950310559,46.5,47.4,45.1,150.3,296.5,4.0,44.9,3.579106033634197,-5.700000000000003,9_4,0.7071067811865476,-0.7071067811865475
5911,2019-09-27 11:00:00,Medium,39.8,44.8,84.5,LIGHT,20.0,1022.0,72.0,1.0,nuvens dispersas,2019,9,27,11,4,0,0,Autumn,2,2,4.0,1,1,107,0.5301775147928994,40.8,46.5,42.5,141.3,150.3,0.0,42.36666666666667,3.6143233576051945,-1.0,11_4,0.258819045102521,-0.9659258262890682
248,2019-09-27 12:00:00,Medium,37.2,31.6,82.7,LIGHT,21.0,1023.0,77.0,1.0,nuvens quebradas,2019,9,27,12,4,0,0,Autumn,2,2,5.0,1,1,108,0.38210399032648124,39.8,40.8,47.4,44.8,141.3,296.5,39.266666666666666,1.8583146486348856,-2.5999999999999943,12_4,1.2246467991473532e-16,-1.0
6547,2019-09-27 13:00:00,Medium,39.8,28.2,86.8,LIGHT,21.0,1023.0,82.0,2.0,nuvens quebradas,2019,9,27,13,4,0,0,Autumn,2,2,5.0,0,1,109,0.3248847926267281,37.2,39.8,46.5,31.6,44.8,150.3,38.93333333333333,1.5011106998922694,2.5999999999999943,13_4,-0.2588190451025208,-0.9659258262890683
3953,2019-09-27 15:00:00,High,39.3,80.6,82.4,LIGHT,21.0,1022.0,82.0,2.0,nuvens quebradas,2019,9,27,15,4,0,0,Autumn,3,2,5.0,1,1,111,0.9781553398058251,39.8,37.2,40.8,28.2,31.6,141.3,38.766666666666666,1.3796134724375109,-0.5,15_4,-0.7071067811865471,-0.7071067811865479
6783,2019-09-27 16:00:00,High,40.7,106.0,81.6,LIGHT,21.0,1021.0,77.0,2.0,céu pouco nublado,2019,9,27,16,4,0,0,Autumn,3,2,2.0,1,0,112,1.2990196078431373,39.3,39.8,39.8,80.6,28.2,44.8,39.93333333333333,0.7094598884580454,1.4000000000000057,16_4,-0.8660254037844385,-0.5000000000000004
4051,2019-09-27 17:00:00,High,44.2,101.5,80.1,LIGHT,20.0,1022.0,82.0,3.0,nuvens dispersas,2019,9,27,17,4,0,0,Autumn,3,2,4.0,1,1,113,1.2671660424469413,40.7,39.3,37.2,106.0,80.6,31.6,41.4,2.523885892824264,3.5,17_4,-0.9659258262890683,-0.25881904510252063
212,2019-09-27 18:00:00,Very_High,42.8,132.0,81.1,LIGHT,19.0,1021.0,88.0,3.0,céu pouco nublado,2019,9,27,18,4,0,0,Autumn,4,2,2.0,1,0,114,1.627620221948212,44.2,40.7,39.8,101.5,106.0,28.2,42.56666666666667,1.7616280348956919,-1.4000000000000057,18_4,-1.0,-1.8369701987210297e-16
4794,2019-09-27 19:00:00,High,38.8,46.1,83.0,DARK,19.0,1021.0,93.0,3.0,nuvens dispersas,2019,9,27,19,4,0,0,Autumn,3,0,4.0,1,1,115,0.555421686746988,42.8,44.2,39.3,132.0,101.5,80.6,41.93333333333333,2.8023799409306673,-4.0,19_4,-0.9659258262890684,0.2588190451025203
3036,2019-09-27 20:00:00,Low,39.8,11.5,79.8,DARK,17.0,1021.0,100.0,3.0,nuvens dispersas,2019,9,27,20,4,0,0,Autumn,1,0,4.0,0,1,116,0.14411027568922305,38.8,42.8,40.7,46.1,132.0,106.0,40.46666666666666,2.0816659994655247,1.0,20_4,-0.8660254037844386,0.5000000000000001
2020,2019-09-27 21:00:00,Low,36.2,9.7,82.7,DARK,17.0,1022.0,93.0,3.0,nuvens dispersas,2019,9,27,21,4,0,0,Autumn,1,0,4.0,0,1,117,0.11729141475211607,39.8,38.8,44.2,11.5,46.1,101.5,38.266666666666666,1.8583146486349296,-3.5999999999999943,21_4,-0.7071067811865477,0.7071067811865474
5304,2019-09-27 22:00:00,Low,40.9,15.6,78.0,DARK,16.0,1022.0,87.0,3.0,nuvens dispersas,2019,9,27,22,4,0,0,Autumn,1,0,4.0,0,1,118,0.19999999999999998,36.2,39.8,42.8,9.7,11.5,132.0,38.96666666666667,2.4583192089985055,4.699999999999996,22_4,-0.5000000000000004,0.8660254037844384
705,2019-09-27 23:00:00,Low,41.1,2.8,81.1,DARK,16.0,1022.0,93.0,7.0,nuvens dispersas,2019,9,27,23,4,0,0,Autumn,0,0,4.0,0,1,119,0.0345252774352651,40.9,36.2,38.8,15.6,9.7,46.1,39.4,2.773084924771982,0.20000000000000284,23_4,-0.25881904510252157,0.9659258262890681
3087,2019-09-28 02:00:00,Low,42.6,0.5,74.9,DARK,14.0,1021.0,100.0,6.0,nuvens dispersas,2019,9,28,2,5,1,0,Autumn,0,0,4.0,0,1,122,0.006675567423230974,41.1,40.9,39.8,2.8,15.6,11.5,41.53333333333333,0.9291573243162742,1.5,2_5,0.49999999999999994,0.8660254037844387
4561,2019-09-28 03:00:00,Low,45.3,1.5,77.4,DARK,14.0,1021.0,100.0,1.0,nuvens dispersas,2019,9,28,3,5,1,0,Autumn,0,0,4.0,0,1,123,0.01937984496124031,42.6,41.1,36.2,0.5,2.8,9.7,43.0,2.128379665378562,2.6999999999999957,3_5,0.7071067811865476,0.7071067811865476
2907,2019-09-28 04:00:00,Low,43.8,10.6,75.1,DARK,13.0,1021.0,100.0,6.0,nuvens dispersas,2019,9,28,4,5,1,0,Autumn,1,0,4.0,0,1,124,0.1411451398135819,45.3,42.6,40.9,1.5,0.5,15.6,43.9,1.3527749258456818,-1.5,4_5,0.8660254037844386,0.5000000000000001
1207,2019-09-28 05:00:00,Medium,48.6,0.0,77.2,DARK,13.0,1021.0,100.0,5.0,céu pouco nublado,2019,9,28,5,5,1,0,Autumn,0,0,2.0,0,1,125,0.0,43.8,45.3,41.1,10.6,1.5,2.8,45.9,2.455605831561005,4.800000000000004,5_5,0.9659258262890683,0.25881904510252074
4311,2019-09-28 06:00:00,Medium,46.9,0.0,82.9,DARK,12.0,1021.0,100.0,1.0,céu pouco nublado,2019,9,28,6,5,1,0,Autumn,0,0,2.0,0,1,126,0.0,48.6,43.8,42.6,0.0,10.6,0.5,46.43333333333333,2.4337899115021506,-1.7000000000000028,6_5,1.0,6.123233995736766e-17
577,2019-09-28 07:00:00,Medium,48.1,1.5,64.7,LOW_LIGHT,11.0,1020.0,100.0,5.0,céu pouco nublado,2019,9,28,7,5,1,0,Autumn,0,1,2.0,1,1,127,0.0231839258114374,46.9,48.6,45.3,0.0,0.0,1.5,47.866666666666674,0.8736894948031444,1.2000000000000028,7_5,0.9659258262890683,-0.25881904510252063
4382,2019-09-28 08:00:00,Medium,45.5,1.5,71.3,LIGHT,13.0,1021.0,100.0,1.0,céu pouco nublado,2019,9,28,8,5,1,0,Autumn,0,2,2.0,1,0,128,0.021037868162692847,48.1,46.9,43.8,1.5,0.0,10.6,46.833333333333336,1.301281419728099,-2.6000000000000014,8_5,0.8660254037844387,-0.4999999999999998
1148,2019-09-28 10:00:00,Medium,37.2,23.8,77.9,LIGHT,15.0,1022.0,100.0,1.0,céu pouco nublado,2019,9,28,10,5,1,0,Autumn,2,2,2.0,1,0,130,0.3055198973042362,45.5,48.1,48.6,1.5,1.5,0.0,43.6,5.6929781309958365,-8.299999999999997,10_5,0.49999999999999994,-0.8660254037844387
405,2019-09-28 11:00:00,Medium,36.3,25.9,88.5,LIGHT,17.0,1022.0,100.0,1.0,céu pouco nublado,2019,9,28,11,5,1,0,Autumn,2,2,2.0,1,0,131,0.2926553672316384,37.2,45.5,46.9,23.8,1.5,0.0,39.666666666666664,5.071817557181147,-0.9000000000000057,11_5,0.258819045102521,-0.9659258262890682
1107,2019-09-28 12:00:00,Medium,40.7,28.4,87.4,LIGHT,20.0,1022.0,72.0,2.0,céu pouco nublado,2019,9,28,12,5,1,0,Autumn,2,2,2.0,1,0,132,0.3249427917620137,36.3,37.2,48.1,25.9,23.8,1.5,38.06666666666667,2.324507116214368,4.400000000000006,12_5,1.2246467991473532e-16,-1.0
4791,2019-09-28 14:00:00,Medium,43.0,20.5,85.2,LIGHT,22.0,1020.0,68.0,3.0,céu pouco nublado,2019,9,28,14,5,1,0,Autumn,2,2,2.0,1,0,134,0.24061032863849766,40.7,36.3,45.5,28.4,25.9,1.5,40.0,3.4044089061094844,2.299999999999997,14_5,-0.4999999999999997,-0.8660254037844388
6463,2019-09-28 15:00:00,Medium,36.1,29.9,81.8,LIGHT,22.0,1020.0,68.0,5.0,céu pouco nublado,2019,9,28,15,5,1,0,Autumn,2,2,2.0,1,0,135,0.36552567237163813,43.0,40.7,37.2,20.5,28.4,23.8,39.93333333333334,3.5133080327991326,-6.899999999999999,15_5,-0.7071067811865471,-0.7071067811865479
3865,2019-09-28 16:00:00,High,38.4,92.5,85.8,LIGHT,21.0,1020.0,68.0,4.0,céu pouco nublado,2019,9,28,16,5,1,0,Autumn,3,2,2.0,1,0,136,1.078088578088578,36.1,43.0,36.3,29.9,20.5,25.9,39.166666666666664,3.5133080327991526,2.299999999999997,16_5,-0.8660254037844385,-0.5000000000000004
3892,2019-09-28 17:00:00,High,35.8,105.9,88.4,LIGHT,21.0,1020.0,68.0,5.0,céu pouco nublado,2019,9,28,17,5,1,0,Autumn,3,2,2.0,1,0,137,1.1979638009049773,38.4,36.1,40.7,92.5,29.9,28.4,36.766666666666666,1.4224392195561466,-2.6000000000000014,17_5,-0.9659258262890683,-0.25881904510252063
5486,2019-09-28 18:00:00,Medium,40.5,50.4,84.7,LIGHT,18.0,1019.0,77.0,4.0,céu pouco nublado,2019,9,28,18,5,1,0,Autumn,2,2,2.0,1,0,138,0.5950413223140496,35.8,38.4,43.0,105.9,92.5,20.5,38.23333333333333,2.354428451520925,4.700000000000003,18_5,-1.0,-1.8369701987210297e-16
3697,2019-09-28 19:00:00,Medium,40.8,27.8,83.3,DARK,17.0,1019.0,77.0,3.0,céu pouco nublado,2019,9,28,19,5,1,0,Autumn,2,0,2.0,1,1,139,0.33373349339735897,40.5,35.8,36.1,50.4,105.9,29.9,39.03333333333333,2.8041635710726758,0.29999999999999716,19_5,-0.9659258262890684,0.2588190451025203
900,2019-09-28 20:00:00,Medium,42.5,17.9,81.9,DARK,16.0,1019.0,87.0,3.0,céu pouco nublado,2019,9,28,20,5,1,0,Autumn,2,0,2.0,0,1,140,0.21855921855921853,40.8,40.5,38.4,27.8,50.4,92.5,41.266666666666666,1.0785793124896466,1.7000000000000028,20_5,-0.8660254037844386,0.5000000000000001
6650,2019-09-28 23:00:00,Low,43.1,0.0,78.5,DARK,14.0,1020.0,93.0,2.0,céu pouco nublado,2019,9,28,23,5,1,0,Autumn,0,0,2.0,0,1,143,0.0,42.5,40.8,35.8,17.9,27.8,105.9,42.13333333333333,1.1930353445436892,0.6000000000000014,23_5,-0.25881904510252157,0.9659258262890681
651,2019-09-29 01:00:00,Low,47.5,2.9,82.5,DARK,13.0,1020.0,100.0,0.0,céu pouco nublado,2019,9,29,1,6,1,0,Autumn,0,0,2.0,0,1,145,0.03515151515151515,43.1,42.5,40.5,0.0,17.9,50.4,44.36666666666667,2.730079363925167,4.399999999999999,1_6,0.25881904510252074,0.9659258262890683
5988,2019-09-29 02:00:00,Low,39.9,0.0,83.9,DARK,12.0,1020.0,100.0,3.0,céu pouco nublado,2019,9,29,2,6,1,0,Autumn,0,0,2.0,0,1,146,0.0,47.5,43.1,40.8,2.9,0.0,27.8,43.5,3.815756805667374,-7.600000000000001,2_6,0.49999999999999994,0.8660254037844387
